date,channel,episodeid,clip_url,starttime,endtime,starttime_seconds,endtime_seconds,Social Media Mention,Social Media Platform,CaptionError,CaptionError_Phrase,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:27,168","00:10:29,537",627.168,629.537,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:30,104","00:10:30,738",630.104,630.738,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:31,305","00:10:32,173",631.305,632.173,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:32,306","00:10:34,108",632.306,634.108,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:34,241","00:10:35,443",634.241,635.443,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:35,576","00:10:36,844",635.576,636.844,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:36,978","00:10:38,145",636.978,638.145,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:38,279","00:10:40,815",638.279,640.815,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:41,048","00:10:42,283",641.048,642.283,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:42,416","00:10:42,984",642.416,642.984,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:43,117","00:10:45,186",643.117,645.186,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:45,319","00:10:47,588",645.319,647.588,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:47,722","00:10:48,222",647.722,648.222,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:48,356","00:10:49,023",648.356,649.023,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:49,357","00:10:49,657",649.357,649.657,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:49,790","00:10:51,859",649.79,651.859,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:51,993","00:10:53,461",651.993,653.461,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:53,594","00:10:53,794",653.594,653.794,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:53,928","00:10:55,363",653.928,655.363,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:55,496","00:10:57,431",655.496,657.431,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/600/end/660,"00:10:58,632","00:11:00,601",658.632,660.601,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:01,002","00:11:01,802",661.002,661.802,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:01,936","00:11:02,870",661.936,662.87,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:03,004","00:11:03,571",663.004,663.571,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:03,704","00:11:06,607",663.704,666.607,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:06,741","00:11:07,341",666.741,667.341,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:07,475","00:11:09,110",667.475,669.11,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:09,243","00:11:10,778",669.243,670.778,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:10,911","00:11:11,212",670.911,671.212,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:11,345","00:11:13,414",671.345,673.414,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:13,547","00:11:13,814",673.547,673.814,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:13,948","00:11:17,351",673.948,677.351,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:17,485","00:11:17,718",677.485,677.718,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:17,852","00:11:23,090",677.852,683.09,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:23,224","00:11:25,559",683.224,685.559,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:25,693","00:11:26,627",685.693,686.627,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:26,761","00:11:27,228",686.761,687.228,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:27,361","00:11:30,231",687.361,690.231,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:30,364","00:11:32,967",690.364,692.967,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:33,100","00:11:34,402",693.1,694.402,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:34,535","00:11:36,804",694.535,696.804,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:36,937","00:11:38,539",696.937,698.539,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:38,672","00:11:40,975",698.672,700.975,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:41,108","00:11:42,143",701.108,702.143,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:42,276","00:11:44,111",702.276,704.111,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:44,245","00:11:46,781",704.245,706.781,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:46,914","00:11:47,581",706.914,707.581,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:47,715","00:11:49,183",707.715,709.183,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:49,316","00:11:51,152",709.316,711.152,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:51,285","00:11:52,219",711.285,712.219,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:52,353","00:11:53,721",712.353,713.721,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:53,854","00:11:56,357",713.854,716.357,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:56,490","00:11:58,125",716.49,718.125,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/660/end/720,"00:11:58,259","00:11:59,894",718.259,719.894,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:00,027","00:12:01,195",720.027,721.195,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:01,429","00:12:01,796",721.429,721.796,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:01,929","00:12:02,596",721.929,722.596,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:02,730","00:12:04,331",722.73,724.331,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:04,465","00:12:05,299",724.465,725.299,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:07,101","00:12:08,536",727.101,728.536,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:08,669","00:12:09,570",728.669,729.57,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:09,703","00:12:12,973",729.703,732.973,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:13,107","00:12:13,974",733.107,733.974,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:14,108","00:12:15,709",734.108,735.709,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:15,843","00:12:17,445",735.843,737.445,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:17,578","00:12:18,746",737.578,738.746,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:18,879","00:12:19,814",738.879,739.814,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:19,947","00:12:24,151",739.947,744.151,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:24,285","00:12:24,985",744.285,744.985,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:25,119","00:12:25,686",745.119,745.686,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:25,820","00:12:30,391",745.82,750.391,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:30,624","00:12:31,625",750.624,751.625,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:31,759","00:12:35,729",751.759,755.729,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:35,863","00:12:37,832",755.863,757.832,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:37,965","00:12:39,800",757.965,759.8,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:39,934","00:12:40,801",759.934,760.801,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:40,935","00:12:43,204",760.935,763.204,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:43,471","00:12:44,939",763.471,764.939,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:45,272","00:12:45,473",765.272,765.473,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:45,606","00:12:46,807",765.606,766.807,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:46,941","00:12:48,442",766.941,768.442,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:48,576","00:12:49,310",768.576,769.31,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:49,443","00:12:50,411",769.443,770.411,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:50,744","00:12:51,612",770.744,771.612,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:51,979","00:12:54,148",771.979,774.148,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:54,281","00:12:54,815",774.281,774.815,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/720/end/780,"00:12:54,949","00:12:59,987",774.949,779.987,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:00,121","00:13:00,588",780.121,780.588,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:00,721","00:13:02,089",780.721,782.089,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:02,223","00:13:03,858",782.223,783.858,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:04,325","00:13:04,525",784.325,784.525,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:04,658","00:13:05,726",784.658,785.726,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:05,860","00:13:07,128",785.86,787.128,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:07,261","00:13:07,928",787.261,787.928,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:08,062","00:13:10,197",788.062,790.197,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:10,331","00:13:12,099",790.331,792.099,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:12,233","00:13:14,602",792.233,794.602,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:14,735","00:13:15,669",794.735,795.669,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:15,803","00:13:17,538",795.803,797.538,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:17,671","00:13:18,506",797.671,798.506,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:18,639","00:13:20,808",798.639,800.808,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:20,941","00:13:21,842",800.941,801.842,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:21,976","00:13:23,777",801.976,803.777,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:23,911","00:13:25,212",803.911,805.212,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:25,346","00:13:26,247",805.346,806.247,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:26,380","00:13:28,382",806.38,808.382,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:28,516","00:13:29,483",808.516,809.483,No,-,No,-,
2020-03-14,FOXNEWS,FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight,https://archive.org/details/FOXNEWSW_20200314_040000_Tucker_Carlson_Tonight/start/780/end/840,"00:13:29,617","00:13:31,051",809.617,811.051,No,-,No,-,
