filename,time_range,Social Media Logo,Social Media Logo Type,Social Media Screenshot,Social Media Screenshot Type
/CNNW_20240201_040000_Laura_Coates_Live-003281.jpg,003281,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003282.jpg,003282,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003283.jpg,003283,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003284.jpg,003284,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003285.jpg,003285,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003286.jpg,003286,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003287.jpg,003287,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003288.jpg,003288,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003289.jpg,003289,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003290.jpg,003290,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003291.jpg,003291,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003292.jpg,003292,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003293.jpg,003293,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003294.jpg,003294,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003295.jpg,003295,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003296.jpg,003296,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003297.jpg,003297,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003298.jpg,003298,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003299.jpg,003299,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003300.jpg,003300,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003301.jpg,003301,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003302.jpg,003302,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003303.jpg,003303,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003304.jpg,003304,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003305.jpg,003305,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003306.jpg,003306,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003307.jpg,003307,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003308.jpg,003308,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003309.jpg,003309,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003310.jpg,003310,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003311.jpg,003311,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003312.jpg,003312,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003313.jpg,003313,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003314.jpg,003314,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003315.jpg,003315,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003316.jpg,003316,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003317.jpg,003317,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003318.jpg,003318,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003319.jpg,003319,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003320.jpg,003320,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003321.jpg,003321,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003322.jpg,003322,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003323.jpg,003323,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003324.jpg,003324,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003325.jpg,003325,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003326.jpg,003326,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003327.jpg,003327,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003328.jpg,003328,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003329.jpg,003329,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003330.jpg,003330,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003331.jpg,003331,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003332.jpg,003332,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003333.jpg,003333,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003334.jpg,003334,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003335.jpg,003335,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003336.jpg,003336,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003337.jpg,003337,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003338.jpg,003338,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003339.jpg,003339,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003340.jpg,003340,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003341.jpg,003341,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003342.jpg,003342,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003343.jpg,003343,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003344.jpg,003344,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003345.jpg,003345,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003346.jpg,003346,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003347.jpg,003347,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003348.jpg,003348,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003349.jpg,003349,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003350.jpg,003350,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003351.jpg,003351,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003352.jpg,003352,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003353.jpg,003353,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003354.jpg,003354,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003355.jpg,003355,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003356.jpg,003356,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003357.jpg,003357,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003358.jpg,003358,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003359.jpg,003359,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003360.jpg,003360,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003361.jpg,003361,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003362.jpg,003362,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003363.jpg,003363,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003364.jpg,003364,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003365.jpg,003365,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003366.jpg,003366,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003367.jpg,003367,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003368.jpg,003368,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003369.jpg,003369,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003370.jpg,003370,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003371.jpg,003371,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003372.jpg,003372,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003373.jpg,003373,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003374.jpg,003374,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003375.jpg,003375,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003376.jpg,003376,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003377.jpg,003377,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003378.jpg,003378,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003379.jpg,003379,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003380.jpg,003380,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003381.jpg,003381,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003382.jpg,003382,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003383.jpg,003383,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003384.jpg,003384,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003385.jpg,003385,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003386.jpg,003386,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003387.jpg,003387,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003388.jpg,003388,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003389.jpg,003389,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003390.jpg,003390,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003391.jpg,003391,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003392.jpg,003392,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003393.jpg,003393,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003394.jpg,003394,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003395.jpg,003395,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003396.jpg,003396,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003397.jpg,003397,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003398.jpg,003398,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003399.jpg,003399,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003400.jpg,003400,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003401.jpg,003401,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003402.jpg,003402,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003403.jpg,003403,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003404.jpg,003404,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003405.jpg,003405,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003406.jpg,003406,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003407.jpg,003407,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003408.jpg,003408,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003409.jpg,003409,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003410.jpg,003410,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003411.jpg,003411,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003412.jpg,003412,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003413.jpg,003413,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003414.jpg,003414,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003415.jpg,003415,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003416.jpg,003416,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003417.jpg,003417,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003418.jpg,003418,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003419.jpg,003419,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003420.jpg,003420,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003421.jpg,003421,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003422.jpg,003422,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003423.jpg,003423,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003424.jpg,003424,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003425.jpg,003425,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003426.jpg,003426,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003427.jpg,003427,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003428.jpg,003428,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003429.jpg,003429,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003430.jpg,003430,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003431.jpg,003431,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003432.jpg,003432,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003433.jpg,003433,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003434.jpg,003434,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003435.jpg,003435,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003436.jpg,003436,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003437.jpg,003437,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003438.jpg,003438,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003439.jpg,003439,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003440.jpg,003440,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003441.jpg,003441,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003442.jpg,003442,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003443.jpg,003443,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003444.jpg,003444,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003445.jpg,003445,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003446.jpg,003446,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003447.jpg,003447,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003448.jpg,003448,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003449.jpg,003449,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003450.jpg,003450,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003451.jpg,003451,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003452.jpg,003452,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003453.jpg,003453,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003454.jpg,003454,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003455.jpg,003455,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003456.jpg,003456,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003457.jpg,003457,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003458.jpg,003458,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003459.jpg,003459,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003460.jpg,003460,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003461.jpg,003461,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003462.jpg,003462,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003463.jpg,003463,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003464.jpg,003464,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003465.jpg,003465,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003466.jpg,003466,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003467.jpg,003467,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003468.jpg,003468,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003469.jpg,003469,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003470.jpg,003470,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003471.jpg,003471,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003472.jpg,003472,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003473.jpg,003473,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003474.jpg,003474,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003475.jpg,003475,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003476.jpg,003476,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003477.jpg,003477,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003478.jpg,003478,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003479.jpg,003479,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003480.jpg,003480,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003481.jpg,003481,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003482.jpg,003482,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003483.jpg,003483,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003484.jpg,003484,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003485.jpg,003485,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003486.jpg,003486,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003487.jpg,003487,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003488.jpg,003488,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003489.jpg,003489,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003490.jpg,003490,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003491.jpg,003491,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003492.jpg,003492,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003493.jpg,003493,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003494.jpg,003494,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003495.jpg,003495,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003496.jpg,003496,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003497.jpg,003497,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003498.jpg,003498,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003499.jpg,003499,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003500.jpg,003500,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003501.jpg,003501,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003502.jpg,003502,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003503.jpg,003503,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003504.jpg,003504,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003505.jpg,003505,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003506.jpg,003506,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003507.jpg,003507,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003508.jpg,003508,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003509.jpg,003509,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003510.jpg,003510,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003511.jpg,003511,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003512.jpg,003512,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003513.jpg,003513,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003514.jpg,003514,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003515.jpg,003515,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003516.jpg,003516,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003517.jpg,003517,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003518.jpg,003518,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003519.jpg,003519,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003520.jpg,003520,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003521.jpg,003521,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003522.jpg,003522,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003523.jpg,003523,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003524.jpg,003524,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003525.jpg,003525,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003526.jpg,003526,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003527.jpg,003527,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003528.jpg,003528,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003529.jpg,003529,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003530.jpg,003530,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003531.jpg,003531,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003532.jpg,003532,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003533.jpg,003533,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003534.jpg,003534,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003535.jpg,003535,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003536.jpg,003536,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003537.jpg,003537,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003538.jpg,003538,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003539.jpg,003539,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003540.jpg,003540,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003541.jpg,003541,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003542.jpg,003542,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003543.jpg,003543,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003544.jpg,003544,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003545.jpg,003545,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003546.jpg,003546,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003547.jpg,003547,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003548.jpg,003548,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003549.jpg,003549,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003550.jpg,003550,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003551.jpg,003551,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003552.jpg,003552,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003553.jpg,003553,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003554.jpg,003554,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003555.jpg,003555,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003556.jpg,003556,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003557.jpg,003557,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003558.jpg,003558,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003559.jpg,003559,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003560.jpg,003560,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003561.jpg,003561,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003562.jpg,003562,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003563.jpg,003563,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003564.jpg,003564,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003565.jpg,003565,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003566.jpg,003566,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003567.jpg,003567,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003568.jpg,003568,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003569.jpg,003569,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003570.jpg,003570,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003571.jpg,003571,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003572.jpg,003572,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003573.jpg,003573,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003574.jpg,003574,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003575.jpg,003575,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003576.jpg,003576,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003577.jpg,003577,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003578.jpg,003578,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003579.jpg,003579,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003580.jpg,003580,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003581.jpg,003581,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003582.jpg,003582,No,N/A,No,N/A
/CNNW_20240201_040000_Laura_Coates_Live-003583.jpg,003583,No,N/A,No,N/A
