filename,Social Media Logo,Social Media Logo Type,Social Media Screenshot,Social Media Screenshot Type,notes
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-002998.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-002999.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003000.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003001.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003002.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003003.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003004.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003005.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003006.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003007.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003008.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003009.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003010.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003011.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003012.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003013.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003014.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003015.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003016.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003017.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003018.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003019.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003020.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003021.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003022.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003023.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003024.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003025.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003026.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003027.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003028.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003029.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003030.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003031.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003032.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003033.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003034.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003035.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003036.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003037.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003038.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003039.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003040.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003041.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003042.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003043.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003044.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003045.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003046.jpg,Yes,Twitter,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003047.jpg,Yes,Twitter,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003048.jpg,Yes,Twitter,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003049.jpg,Yes,Twitter,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003050.jpg,Yes,Twitter,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003051.jpg,Yes,Twitter,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003052.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003053.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003054.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003055.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003056.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003057.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003058.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003059.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003060.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003061.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003062.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003063.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003064.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003065.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003066.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003067.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003068.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003069.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003070.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003071.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003072.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003073.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003074.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003075.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003076.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003077.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003078.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003079.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003080.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003081.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003082.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003083.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003084.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003085.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003086.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003087.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003088.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003089.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003090.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003091.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003092.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003093.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003094.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003095.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003096.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003097.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003098.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003099.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003100.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003101.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003102.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003103.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003104.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003105.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003106.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003107.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003108.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003109.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003110.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003111.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003112.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003113.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003114.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003115.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003116.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003117.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003118.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003119.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003120.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003121.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003122.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003123.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003124.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003125.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003126.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003127.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003128.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003129.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003130.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003131.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003132.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003133.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003134.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003135.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003136.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003137.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003138.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003139.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003140.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003141.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003142.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003143.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003144.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003145.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003146.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003147.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003148.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003149.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003150.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003151.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003152.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003153.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003154.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003155.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003156.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003157.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003158.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003159.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003160.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003161.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003162.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003163.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003164.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003165.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003166.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003167.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003168.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003169.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003170.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003171.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003172.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003173.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003174.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003175.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003176.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003177.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003178.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003179.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003180.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003181.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003182.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003183.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003184.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003185.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003186.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003187.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003188.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003189.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003190.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003191.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003192.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003193.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003194.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003195.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003196.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003197.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003198.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003199.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003200.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003201.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003202.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003203.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003204.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003205.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003206.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003207.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003208.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003209.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003210.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003211.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003212.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003213.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003214.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003215.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003216.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003217.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003218.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003219.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003220.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003221.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003222.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003223.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003224.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003225.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003226.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003227.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003228.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003229.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003230.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003231.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003232.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003233.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003234.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003235.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003236.jpg,No,N/A,No,N/A,
FOXNEWSW_20200314_030000_Fox_News_at_Night_With_Shannon_Bream-003237.jpg,No,N/A,No,N/A,
